Customer_ID,Nama,Usia,Pekerjaan,Penghasilan_Bulanan_Juta,Kemampuan_Teknologi,Kebutuhan_Bisnis,Beli_Windows,Tanggal_Registrasi
CUST11876,Zalindra Zulaika,22,YouTuber,12.81,0.19,0.59,0,2025-04-20
CUST11877,Ella Nainggolan,41,Konsultan,17.4,0.49,0.31,1,2025-04-13
CUST11878,"Bakiman Yuliarti, S.T.",51,Konsultan,14.7,0.66,0.91,0,2025-03-30
CUST11879,"drg. Agnes Winarsih, S.Gz",53,Karyawan Swasta,4.69,0.26,0.69,0,2025-07-21
CUST11880,Hairyanto Zulkarnain,62,Pensiunan,7.06,0.59,0.01,0,2025-03-19
CUST11881,Ajiman Saptono,33,Blogger,19.25,0.38,0.21,1,2025-02-06
CUST11882,Raina Nuraini,24,Blogger,10.03,0.99,0.16,1,2025-10-25
CUST11883,Pranawa Nurdiyanti,36,Akuntan,5.4,0.65,0.1,0,2025-09-07
CUST11884,"Yahya Astuti, S.IP",64,Guru,9.32,0.44,0.02,0,2025-10-05
CUST11885,"Dr. Opan Winarno, S.Pd",42,Dokter,22.11,0.96,0.17,1,2024-12-18
CUST11886,Bakijan Utami,45,Dokter,23.03,0.41,0.75,1,2025-01-02
CUST11887,Nasab Permadi,44,YouTuber,10.12,0.78,0.6,1,2025-05-03
CUST11888,Cayadi Natsir,34,Dosen,25.71,0.12,0.41,0,2025-08-18
CUST11889,T. Olga Santoso,55,Dokter,27.82,0.22,0.76,1,2025-07-26
CUST11890,Aurora Hidayanto,25,Akuntan,18.2,0.12,0.29,0,2025-10-04
CUST11891,Baktiono Thamrin,42,Driver Online,3.62,0.46,0.71,0,2024-12-08
CUST11892,Hendri Permadi,61,PNS,3.15,0.19,0.55,0,2025-01-09
CUST11893,Cengkal Winarno,36,Dosen,19.28,0.88,0.84,1,2025-06-08
CUST11894,Samsul Wahyudin,58,Konsultan,17.26,0.27,0.41,0,2024-11-29
CUST11895,Puspa Hutasoit,64,Designer,10.84,0.21,0.39,0,2025-04-22
CUST11896,Ridwan Yulianti,46,Content Creator,20.29,0.44,0.11,0,2025-10-08
CUST11897,Balijan Winarno,65,Peneliti,4.01,0.94,0.46,0,2025-06-06
CUST11898,Elvina Adriansyah,52,Content Creator,8.59,0.87,0.35,0,2025-10-26
CUST11899,Mala Kuswoyo,55,YouTuber,21.44,0.24,0.44,1,2025-06-19
CUST11900,"Kezia Damanik, M.M.",51,Sales,8.98,0.62,0.4,0,2025-06-18
CUST11901,"Warta Rajata, M.Farm",37,Designer,12.45,0.24,0.09,0,2025-02-04
CUST11902,Putri Putra,31,Arsitek,13.43,0.04,0.36,0,2025-11-07
CUST11903,Cahyono Prabowo,43,Hotel Staff,4.38,0.89,0.62,1,2025-09-03
CUST11904,"Dimaz Yuliarti, S.Pd",34,Driver Online,2.95,0.05,0.21,0,2025-07-07
CUST11905,"KH. Pangestu Pudjiastuti, S.T.",35,Karyawan Swasta,5.45,0.05,0.5,0,2025-10-31
CUST11906,Yusuf Lazuardi,47,Programmer,16.45,0.82,0.73,1,2025-04-16
CUST11907,"Hafshah Mardhiyah, S.Sos",52,Akuntan,6.28,0.02,0.29,0,2025-04-04
CUST11908,"Dt. Kurnia Pratiwi, M.M.",30,Marketing,14.86,0.51,0.96,1,2025-07-17
CUST11909,"Luhung Yuniar, S.Gz",56,Freelancer,2.91,0.3,0.89,0,2025-06-29
CUST11910,Garda Tamba,19,Mahasiswa,3.73,0.51,0.99,0,2024-12-21
CUST11911,Dacin Simanjuntak,49,Pensiunan,7.27,0.4,0.18,0,2025-06-26
CUST11912,Ajiono Puspasari,62,Koki,4.85,0.83,0.77,0,2025-08-22
CUST11913,"dr. Atmaja Kusmawati, S.Psi",45,Dokter,27.2,0.5,0.34,1,2025-05-28
CUST11914,Warta Lazuardi,50,Wiraswasta,5.28,0.21,0.49,0,2025-06-02
CUST11915,"Cemeti Widiastuti, S.Kom",41,Mahasiswa,4.81,0.61,0.91,1,2025-11-08
CUST11916,Siska Kusumo,49,Marketing,16.81,0.35,0.42,0,2025-06-06
CUST11917,Martani Safitri,36,Pengusaha,14.61,0.11,0.07,0,2025-07-25
CUST11918,Nadia Nurdiyanti,37,Arsitek,12.55,0.34,0.33,0,2025-09-17
CUST11919,"drg. Nadia Wibowo, S.Psi",54,Arsitek,24.02,0.72,0.24,1,2025-01-17
CUST11920,Victoria Marpaung,51,Wiraswasta,7.11,0.36,0.79,0,2025-10-17
CUST11921,drg. Mila Saefullah,31,Konsultan,5.91,0.02,0.44,0,2024-11-26
CUST11922,Lili Halim,30,YouTuber,9.27,0.31,0.67,0,2025-10-23
CUST11923,Adinata Rahayu,50,Karyawan Swasta,4.92,0.67,0.03,0,2025-07-21
CUST11924,Anita Riyanti,45,Sales,6.07,0.03,0.45,0,2025-01-31
CUST11925,Dr. Ade Kusumo,43,Dokter,10.91,0.79,0.28,0,2025-04-07
CUST11926,R. Paiman Sitompul,60,Designer,16.98,0.17,0.49,1,2025-09-28
CUST11927,Vega Budiyanto,54,Content Creator,7.7,0.14,0.09,0,2025-03-30
CUST11928,"Puji Gunarto, S.Sos",48,Arsitek,10.88,0.64,0.43,1,2025-05-22
CUST11929,Among Maryati,42,Arsitek,16.79,0.83,0.75,0,2025-10-08
CUST11930,Dewi Purwanti,19,Peneliti,7.15,0.3,0.73,0,2025-09-11
CUST11931,"KH. Kamidin Hutasoit, S.E.",49,Guru,3.87,0.74,0.11,0,2025-08-28
CUST11932,Rachel Widodo,60,Wiraswasta,5.16,0.55,0.21,0,2025-05-15
CUST11933,Zamira Laksita,35,Blogger,21.64,0.18,0.99,1,2025-08-30
CUST11934,"Ani Pratiwi, S.E.",28,Dosen,29.56,0.05,0.24,1,2025-04-13
CUST11935,Vicky Tarihoran,31,Freelancer,3.51,0.66,0.75,1,2025-11-04
CUST11936,Rahayu Narpati,63,YouTuber,9.43,0.28,0.96,0,2025-01-22
CUST11937,"Prayitna Lestari, S.Kom",47,Konsultan,16.27,0.39,0.88,0,2025-02-26
CUST11938,Kadir Situmorang,59,Manager,10.58,0.07,0.54,0,2025-08-23
CUST11939,Asmuni Prasetya,44,Perawat,9.87,0.6,0.87,0,2025-08-06
CUST11940,Legawa Putra,23,Content Creator,5.43,0.28,0.06,0,2025-11-08
CUST11941,"Janet Pudjiastuti, S.Pt",35,Karyawan Swasta,9.53,0.51,0.18,0,2024-12-01
CUST11942,Tgk. Najwa Mangunsong,41,Driver Online,1.29,0.06,0.46,0,2025-07-12
CUST11943,Darman Setiawan,56,Manager,13.59,0.51,1.0,0,2025-03-21
CUST11944,Zelda Putra,40,Freelancer,1.51,0.6,0.41,0,2025-05-03
CUST11945,"drg. Clara Waskita, S.IP",18,YouTuber,21.65,0.65,0.09,1,2025-04-12
CUST11946,"Galak Suryatmi, S.Ked",27,Designer,10.81,0.5,0.33,0,2024-11-25
CUST11947,Mahmud Prakasa,35,Dokter,24.52,0.92,0.11,1,2025-08-16
CUST11948,T. Mulyanto Sihotang,19,Wiraswasta,6.58,0.68,0.53,1,2025-03-03
CUST11949,"Vivi Wijayanti, M.M.",38,Arsitek,25.3,0.61,0.88,1,2025-04-17
CUST11950,"Kania Nainggolan, S.T.",22,Konsultan,16.5,0.1,0.95,1,2025-06-12
CUST11951,"Vicky Pradipta, M.Farm",52,Akuntan,13.51,0.49,0.24,0,2024-11-27
CUST11952,Rahmi Mandala,22,Peneliti,7.59,0.52,0.23,0,2025-11-13
CUST11953,"Kania Hardiansyah, M.Ak",63,Driver Online,2.07,0.91,0.8,0,2025-08-22
CUST11954,"R. Bagya Putra, M.Pd",48,Perawat,5.32,0.78,0.11,0,2025-01-31
CUST11955,"Cici Susanti, M.TI.",51,Programmer,17.28,0.68,0.19,0,2025-10-20
CUST11956,"Karsa Pranowo, S.T.",52,Pengusaha,31.89,0.64,0.5,1,2025-11-20
CUST11957,R. Adiarja Uyainah,40,Karyawan Swasta,4.61,0.46,0.3,0,2025-03-15
CUST11958,Zamira Sudiati,18,Dosen,20.3,0.91,0.23,1,2024-12-23
CUST11959,Laila Maheswara,65,Mahasiswa,1.23,0.16,0.13,0,2025-07-28
CUST11960,Kanda Waluyo,28,Sales,3.49,0.59,0.07,0,2025-06-12
CUST11961,Salsabila Uwais,55,Pensiunan,5.15,0.65,0.91,0,2025-09-08
CUST11962,Tami Narpati,21,Dokter,21.05,0.09,0.64,0,2025-10-08
CUST11963,Galiono Hidayat,51,Programmer,6.45,0.07,0.04,0,2025-07-04
CUST11964,Nadine Andriani,32,Engineer,19.53,0.01,0.88,1,2025-02-10
CUST11965,Uli Pradana,29,Mahasiswa,2.61,0.26,0.98,0,2025-02-14
CUST11966,Wulan Suwarno,62,Mahasiswa,3.95,0.51,0.88,0,2025-03-29
CUST11967,"Dian Najmudin, S.IP",41,Freelancer,4.67,0.71,0.85,0,2025-03-11
CUST11968,Bagas Novitasari,51,Akuntan,9.0,0.08,0.0,0,2025-06-22
CUST11969,Ani Purwanti,27,Designer,5.75,0.1,0.54,0,2025-03-17
CUST11970,Salman Wibowo,60,Hotel Staff,3.86,0.6,0.78,0,2025-06-06
CUST11971,Galang Uyainah,19,PNS,5.77,0.16,0.02,0,2024-12-20
CUST11972,Puti Adriansyah,59,Konsultan,19.99,0.75,0.71,0,2024-12-31
CUST11973,Shakila Dongoran,41,Engineer,8.57,0.65,0.55,0,2025-01-24
CUST11974,Harsaya Wijayanti,44,YouTuber,5.46,0.14,0.11,0,2025-02-16
CUST11975,"Usyi Kurniawan, S.Pd",36,Akuntan,8.59,0.38,0.13,0,2025-05-09
CUST11976,"R.A. Eva Hartati, S.T.",56,Karyawan Swasta,8.12,0.95,0.6,0,2025-11-17
CUST11977,Ega Pangestu,27,Arsitek,17.41,0.27,0.78,1,2025-04-28
CUST11978,Digdaya Saputra,57,Manager,11.16,0.79,0.2,0,2025-07-22
CUST11979,drg. Zelda Mardhiyah,60,Perawat,3.95,0.72,0.48,0,2025-07-30
CUST11980,Enteng Mandala,29,Freelancer,1.72,0.81,0.25,0,2025-10-15
CUST11981,Yuliana Budiman,45,Manager,24.5,0.04,0.44,0,2025-06-25
CUST11982,Hj. Ratih Lestari,23,Pensiunan,2.53,0.55,0.47,0,2025-10-18
CUST11983,Raina Firgantoro,48,Koki,2.78,0.63,0.57,0,2025-05-10
CUST11984,"Novi Siregar, S.Psi",53,Mahasiswa,2.56,0.5,0.13,0,2025-09-17
CUST11985,R.A. Padmi Budiyanto,44,Marketing,19.01,0.37,0.04,0,2025-05-30
CUST11986,Dian Hardiansyah,22,Dokter,30.45,0.63,0.27,1,2025-07-17
CUST11987,Puti Yani Simbolon,22,Blogger,6.57,0.9,0.07,0,2024-12-06
CUST11988,"Sutan Halim Wastuti, S.Ked",26,PNS,2.55,0.92,0.03,0,2025-09-25
CUST11989,"Gasti Hakim, S.E.I",47,Designer,10.48,0.87,0.51,1,2025-04-09
CUST11990,"drg. Jasmin Mahendra, S.Sos",46,Guru,3.95,0.24,0.77,0,2025-09-11
CUST11991,Yuliana Nasyidah,49,Designer,10.22,0.87,0.02,0,2025-04-28
CUST11992,Titi Rajata,36,PNS,5.8,0.47,0.01,0,2024-12-05
CUST11993,Omar Napitupulu,40,Freelancer,1.27,0.02,0.0,0,2025-08-07
CUST11994,Taufan Lailasari,26,Konsultan,10.79,0.07,1.0,1,2025-07-31
CUST11995,Dipa Waluyo,64,Guru,7.3,0.32,0.89,0,2025-04-05
CUST11996,Talia Sitompul,24,Content Creator,18.88,0.47,0.24,1,2025-08-21
CUST11997,Gaduh Suryono,40,Dosen,21.91,0.81,0.29,1,2024-12-30
CUST11998,R.A. Tania Nasyiah,29,Driver Online,4.75,0.48,0.01,0,2024-12-02
CUST11999,Restu Wibowo,18,Pensiunan,3.99,0.83,0.08,0,2025-09-22
CUST12000,Septi Purnawati,63,Karyawan Swasta,6.7,0.7,0.28,0,2025-06-15
CUST12001,"Caraka Nurdiyanti, S.Psi",46,PNS,3.65,0.59,0.63,0,2025-06-05
CUST12002,"dr. Vanesa Laksita, S.Gz",49,Freelancer,4.08,0.75,0.08,0,2025-10-13
CUST12003,Darimin Iswahyudi,43,Pengusaha,19.35,0.83,0.04,1,2025-06-18
CUST12004,Dartono Widiastuti,51,Mahasiswa,1.15,0.64,0.43,0,2025-02-05
CUST12005,"Tgk. Jessica Hutapea, M.Pd",47,Pengusaha,30.37,0.96,0.46,1,2025-11-04
CUST12006,"R.M. Argono Wibowo, M.Ak",22,Engineer,19.68,0.64,0.5,1,2025-05-28
CUST12007,Jasmin Tarihoran,21,Content Creator,2.24,0.55,0.08,0,2025-05-23
CUST12008,Dr. Candrakanta Prasetyo,38,Content Creator,19.77,0.61,0.0,0,2024-12-01
CUST12009,Jinawi Maryadi,21,Peneliti,3.41,0.43,0.21,0,2024-12-28
CUST12010,Eli Nasyidah,29,Dosen,10.49,0.44,0.44,1,2025-04-10
CUST12011,Putri Hasanah,55,Peneliti,5.21,0.68,0.24,0,2025-06-28
CUST12012,Vega Megantara,65,Akuntan,12.4,0.41,0.09,0,2025-09-13
CUST12013,Nadia Hariyah,23,Arsitek,16.43,0.25,0.66,0,2025-01-13
CUST12014,Melinda Firmansyah,22,YouTuber,13.62,0.21,0.18,0,2025-10-03
CUST12015,Padmi Hutasoit,40,Konsultan,12.06,0.72,0.48,1,2025-03-23
CUST12016,drg. Hairyanto Hasanah,60,Manager,11.19,0.06,1.0,0,2025-05-29
CUST12017,Tari Uyainah,46,Koki,6.2,0.79,0.85,0,2025-06-19
CUST12018,Sabrina Santoso,50,PNS,4.72,0.34,0.68,0,2025-09-14
CUST12019,Dr. Wani Mansur,18,Sales,6.71,0.56,0.8,1,2025-03-11
CUST12020,Gandewa Wasita,40,Designer,14.83,0.33,0.86,1,2025-01-29
CUST12021,Padmi Susanti,56,Content Creator,16.56,0.55,0.05,0,2025-03-08
CUST12022,Ganda Firgantoro,60,Freelancer,1.67,0.82,0.51,0,2024-12-03
CUST12023,Genta Riyanti,28,YouTuber,23.36,0.11,0.97,1,2025-09-17
CUST12024,Cindy Nasyiah,29,YouTuber,13.17,0.76,0.24,1,2025-03-09
CUST12025,Adiarja Utama,64,Koki,7.16,0.15,0.09,0,2025-09-09
CUST12026,Kasim Budiman,58,Manager,19.61,0.23,0.19,0,2025-11-13
CUST12027,Hartana Lestari,61,Dosen,23.31,0.65,0.96,0,2025-10-13
CUST12028,Tgk. Aris Mandasari,40,Karyawan Swasta,4.34,0.38,0.07,0,2024-12-30
CUST12029,Jabal Sihotang,35,Perawat,4.1,0.92,0.92,1,2025-08-31
CUST12030,"Paramita Utami, S.E.",50,Sales,4.78,0.31,0.4,0,2025-05-22
CUST12031,Mulya Iswahyudi,23,Designer,9.83,0.63,0.99,1,2025-05-19
CUST12032,Ani Zulaika,61,Driver Online,1.38,0.81,0.27,0,2025-03-15
CUST12033,Ir. Dinda Uyainah,55,Hotel Staff,8.67,0.78,0.76,0,2025-09-28
CUST12034,dr. Keisha Lailasari,63,Wiraswasta,7.01,0.24,0.94,0,2025-06-16
CUST12035,Wisnu Wibisono,60,Arsitek,14.57,0.05,0.2,0,2025-07-15
CUST12036,"Tari Manullang, S.I.Kom",27,Karyawan Swasta,3.6,0.56,0.88,0,2025-04-08
CUST12037,Aditya Pradipta,38,Guru,7.53,0.46,0.51,0,2025-04-02
CUST12038,"Pardi Saragih, S.Pd",53,Koki,7.88,0.31,0.77,0,2025-06-16
CUST12039,Titin Putra,18,Blogger,5.83,0.72,0.99,1,2025-07-07
CUST12040,Syahrini Winarsih,32,Arsitek,18.53,0.26,0.16,1,2025-04-15
CUST12041,Labuh Utama,38,Peneliti,5.82,0.52,0.67,0,2025-01-11
CUST12042,Ir. Hartana Andriani,44,Konsultan,6.51,0.42,0.51,1,2024-11-24
CUST12043,Najwa Nugroho,38,Mahasiswa,4.63,0.96,0.62,0,2025-01-10
CUST12044,Drajat Wijayanti,21,Arsitek,23.96,0.88,0.59,1,2025-05-15
CUST12045,Edison Megantara,52,Peneliti,3.7,0.8,0.43,0,2025-10-05
CUST12046,"drg. Ibrani Wibisono, S.E.",22,Akuntan,19.85,0.82,0.04,0,2025-08-16
CUST12047,Radit Wasita,40,PNS,4.75,0.94,0.56,0,2025-10-23
CUST12048,Cager Adriansyah,61,Blogger,21.8,0.52,0.07,0,2025-08-25
CUST12049,Ilyas Dabukke,38,Akuntan,12.22,0.34,0.74,1,2025-11-18
CUST12050,"Bancar Usamah, M.Ak",48,Peneliti,2.52,0.25,0.6,0,2024-12-05
CUST12051,"Zelaya Purwanti, S.I.Kom",47,Perawat,8.54,0.13,0.16,0,2025-07-22
CUST12052,Putri Yulianti,43,YouTuber,12.4,0.85,0.1,1,2025-04-02
CUST12053,Kani Simbolon,19,Akuntan,18.36,0.41,0.92,1,2025-02-16
CUST12054,R.M. Harjasa Tarihoran,59,Sales,9.01,0.77,0.21,0,2025-09-07
CUST12055,"Yulia Halimah, M.Farm",33,Pengusaha,26.8,0.36,0.04,1,2025-07-09
CUST12056,Jane Natsir,40,Sales,5.99,0.74,0.52,1,2024-12-05
CUST12057,Tirtayasa Mahendra,29,Programmer,13.11,0.76,0.46,1,2024-12-20
CUST12058,Eka Permata,39,Driver Online,3.86,0.05,0.9,0,2025-03-30
CUST12059,"Dr. Ozy Wijaya, S.Pt",29,Akuntan,9.16,0.86,0.44,1,2025-01-09
CUST12060,Jasmin Mangunsong,26,Pensiunan,4.13,0.51,0.76,1,2025-04-17
CUST12061,Lurhur Nurdiyanti,41,Perawat,5.11,0.8,0.23,0,2025-03-02
CUST12062,"Drs. Ega Rahmawati, S.Sos",18,Designer,18.7,0.76,0.82,1,2025-09-13
CUST12063,Ellis Mandala,23,Peneliti,6.15,0.97,0.44,1,2025-04-09
CUST12064,Unjani Wibowo,60,Dosen,11.11,0.05,0.71,0,2025-06-21
CUST12065,"Purwanto Halimah, M.Pd",50,Programmer,11.83,0.39,0.91,1,2025-02-20
CUST12066,"Asmadi Yuliarti, S.Ked",23,Arsitek,26.36,0.96,0.64,1,2025-05-14
CUST12067,Rosman Suwarno,26,Designer,18.51,0.99,0.09,1,2025-04-27
CUST12068,Dartono Januar,38,YouTuber,12.38,0.69,0.78,1,2025-09-19
CUST12069,Yulia Manullang,63,Manager,26.61,0.53,0.91,1,2025-01-20
CUST12070,Heryanto Adriansyah,51,Peneliti,5.94,0.39,0.85,0,2025-02-26
CUST12071,dr. Hani Rahayu,41,Peneliti,7.87,0.92,0.58,1,2025-09-26
CUST12072,"Bakianto Mayasari, S.Gz",25,Dokter,24.26,0.28,0.5,1,2025-10-02
CUST12073,"KH. Irwan Laksita, M.Ak",50,Koki,7.89,0.87,0.02,0,2025-01-01
CUST12074,Mahdi Usamah,65,Designer,11.04,0.17,0.82,1,2025-08-19
CUST12075,"Tgk. Gadang Adriansyah, M.Farm",41,Pengusaha,28.42,0.98,0.45,1,2025-05-06
CUST12076,Drs. Yulia Nashiruddin,29,Programmer,9.3,0.92,0.5,1,2025-11-19
CUST12077,"Mila Padmasari, S.IP",63,Sales,9.46,0.31,0.43,0,2025-01-23
CUST12078,"dr. Gawati Winarsih, S.Sos",23,Pensiunan,7.9,0.63,0.84,1,2025-01-01
CUST12079,Heru Widodo,26,Manager,25.76,0.48,0.55,1,2025-09-12
CUST12080,Ajimat Kusumo,56,Wiraswasta,5.09,0.1,0.11,0,2025-07-26
CUST12081,"Drs. Hesti Nuraini, S.H.",45,Arsitek,33.57,1.0,0.83,1,2025-07-31
CUST12082,Nadine Januar,25,Pensiunan,2.55,0.71,0.24,0,2025-10-14
CUST12083,"Garang Zulkarnain, M.M.",65,Blogger,18.82,0.73,0.2,0,2025-09-13
CUST12084,R.M. Koko Sirait,26,PNS,2.53,0.63,0.9,0,2025-05-05
CUST12085,"KH. Kusuma Wacana, M.M.",52,Perawat,9.23,0.99,0.42,0,2025-09-30
CUST12086,Eka Rahimah,40,Akuntan,15.93,0.46,0.17,0,2025-02-19
CUST12087,Mursita Safitri,52,Arsitek,25.13,0.18,0.87,1,2024-12-13
CUST12088,Indah Sudiati,39,Wiraswasta,7.73,0.33,0.98,0,2025-06-17
CUST12089,Puji Kurniawan,54,PNS,4.94,0.37,0.87,0,2025-09-11
CUST12090,"dr. Niyaga Hidayat, S.Psi",39,Blogger,7.81,0.92,0.58,1,2025-03-08
CUST12091,Ajimat Wahyudin,31,Blogger,11.95,0.43,0.08,0,2025-10-07
CUST12092,Rahmi Maryadi,19,Sales,3.8,0.07,0.48,0,2025-05-16
CUST12093,Kasim Prayoga,26,Blogger,24.86,0.69,0.69,1,2024-12-28
CUST12094,Tedi Laksita,48,Designer,7.6,0.53,0.12,1,2025-11-21
CUST12095,Malika Marpaung,21,Blogger,19.14,0.55,0.17,1,2024-11-29
CUST12096,Ana Samosir,24,Pensiunan,7.92,0.15,0.54,0,2025-05-22
CUST12097,Wirda Setiawan,24,Driver Online,3.52,0.34,0.82,0,2025-03-31
CUST12098,Febi Hidayat,19,Guru,5.16,0.89,0.2,0,2025-07-21
CUST12099,Dt. Harsanto Situmorang,34,Dokter,34.82,0.73,0.47,1,2025-09-03
CUST12100,Novi Saragih,58,Peneliti,6.25,0.93,0.23,0,2025-01-02
CUST12101,R. Cornelia Fujiati,49,Peneliti,2.64,0.74,0.92,1,2025-05-31
CUST12102,"Padmi Saptono, S.H.",60,Wiraswasta,4.0,0.59,0.99,0,2025-10-24
CUST12103,Bagas Hidayat,40,Content Creator,20.98,0.19,0.7,1,2024-12-09
CUST12104,"Drs. Kayla Utama, S.Gz",42,PNS,2.49,0.13,0.27,0,2025-11-11
CUST12105,Umi Natsir,55,Blogger,4.41,0.19,0.8,0,2025-09-01
CUST12106,"Cut Jane Saefullah, M.M.",54,Marketing,6.83,0.91,0.79,1,2025-10-18
CUST12107,Dr. Harjasa Zulkarnain,49,Karyawan Swasta,4.13,0.29,0.49,0,2025-08-22
CUST12108,Setya Wacana,44,Marketing,19.72,0.44,0.9,1,2024-12-07
CUST12109,"Jaeman Prakasa, S.Farm",65,Dokter,31.81,0.46,0.63,1,2025-05-26
CUST12110,"drg. Putri Hutagalung, M.Pd",20,Pensiunan,3.82,0.52,0.54,1,2025-11-05
CUST12111,"T. Asmuni Dongoran, S.E.I",41,Koki,4.71,0.58,0.77,0,2025-09-09
CUST12112,Manah Habibi,25,Programmer,13.05,0.28,0.84,1,2025-09-09
CUST12113,Tgk. Anastasia Hardiansyah,62,Dokter,34.87,0.75,0.43,1,2025-06-04
CUST12114,Suci Hartati,21,Manager,29.86,0.72,0.48,1,2025-02-01
CUST12115,Ida Sirait,37,Dokter,28.96,0.59,0.43,1,2024-12-23
CUST12116,"Tgk. Bambang Wibowo, S.Pd",43,Marketing,14.81,0.92,0.35,1,2025-06-20
CUST12117,"Darmana Halimah, S.IP",19,Karyawan Swasta,5.94,0.96,0.57,1,2025-04-06
CUST12118,Hartaka Mangunsong,34,Sales,5.19,0.63,0.85,1,2025-05-02
CUST12119,Yusuf Kusumo,37,Pensiunan,3.01,0.13,0.02,0,2025-01-29
CUST12120,Carub Hidayat,37,Guru,7.71,0.18,0.78,0,2025-10-16
CUST12121,Setya Siregar,52,Perawat,3.83,0.69,0.84,0,2025-05-12
CUST12122,Oni Dabukke,26,Dokter,16.19,0.04,0.01,0,2025-11-12
CUST12123,Laila Lestari,25,Karyawan Swasta,5.97,0.87,0.81,1,2025-01-17
CUST12124,Gada Manullang,38,Perawat,4.95,0.65,0.0,0,2025-05-21
CUST12125,Ina Santoso,21,Hotel Staff,9.76,0.34,0.02,0,2024-12-15
CUST12126,Raihan Adriansyah,24,Konsultan,6.21,0.0,0.19,0,2024-12-26
CUST12127,"Drs. Jaga Budiman, S.Ked",22,Driver Online,3.37,0.0,0.1,0,2025-08-31
CUST12128,R.A. Diah Wibowo,37,Perawat,6.75,0.54,0.57,0,2025-06-04
CUST12129,Puput Sirait,50,Peneliti,3.28,0.92,0.6,0,2025-03-10
CUST12130,Carub Melani,35,Designer,15.58,0.06,0.57,1,2025-07-02
CUST12131,Galak Kusumo,42,Designer,9.46,0.36,0.45,1,2024-12-27
CUST12132,Ana Lazuardi,20,Pengusaha,25.01,0.94,0.28,1,2025-04-18
CUST12133,Genta Sitompul,54,Guru,9.76,0.74,0.2,0,2025-06-14
CUST12134,"Tgk. Gaduh Napitupulu, S.Pt",25,Pensiunan,5.46,0.77,0.45,1,2025-03-20
CUST12135,"Wulan Waluyo, S.Farm",28,Dokter,33.83,0.89,0.98,1,2025-10-02
CUST12136,Irwan Purnawati,33,Perawat,7.42,0.56,0.78,1,2025-10-23
CUST12137,Jail Kusmawati,40,Guru,6.4,0.2,0.4,0,2025-08-10
CUST12138,Jane Permata,48,Pengusaha,15.22,0.08,0.17,0,2025-07-21
CUST12139,Widya Mardhiyah,31,Karyawan Swasta,9.44,0.83,0.05,0,2025-02-20
CUST12140,Caturangga Marbun,47,Karyawan Swasta,6.76,0.37,0.07,0,2025-08-18
CUST12141,Dariati Rahimah,56,Konsultan,15.69,0.47,0.64,1,2024-11-30
CUST12142,Lembah Zulkarnain,19,Blogger,23.97,0.77,0.82,1,2025-05-24
CUST12143,drg. Ajiono Laksita,42,Peneliti,5.03,0.12,0.01,0,2025-05-08
CUST12144,"Uchita Mandala, S.Farm",36,Engineer,5.95,0.23,0.01,0,2025-07-30
CUST12145,"Capa Ardianto, M.Ak",60,Perawat,8.94,0.15,0.37,0,2025-09-09
CUST12146,Nyoman Utami,29,Koki,4.02,0.76,0.42,0,2025-01-04
CUST12147,Tgk. Sidiq Oktaviani,43,YouTuber,12.49,0.46,0.94,1,2025-06-24
CUST12148,Tira Palastri,29,Designer,16.55,0.53,0.12,1,2025-06-21
CUST12149,Azalea Nashiruddin,36,Driver Online,4.34,0.71,0.73,0,2025-11-23
CUST12150,Darmana Wahyudin,48,Perawat,5.84,0.57,0.54,0,2025-03-31
CUST12151,"Zahra Nababan, M.Kom.",62,Pengusaha,25.58,0.39,0.99,1,2024-12-20
CUST12152,Maya Yulianti,60,Content Creator,23.83,0.37,0.76,1,2025-11-13
CUST12153,"Dr. Lala Hidayanto, S.Sos",51,Dosen,29.25,0.29,0.91,0,2025-08-10
CUST12154,"Bella Setiawan, S.Psi",59,Programmer,17.17,0.36,0.52,0,2025-09-06
CUST12155,Halima Kusumo,31,YouTuber,9.43,0.89,0.52,1,2025-07-13
CUST12156,Oskar Prasasta,27,Karyawan Swasta,6.11,0.24,0.91,1,2025-07-14
CUST12157,Ir. Purwanto Susanti,22,Content Creator,20.61,0.29,0.13,1,2025-10-23
CUST12158,Kalim Laksita,27,Perawat,9.11,0.99,0.64,1,2025-11-13
CUST12159,"Lulut Pradana, S.Farm",33,Programmer,9.32,0.46,0.36,0,2025-06-13
CUST12160,Titi Melani,18,Koki,2.3,0.83,0.95,1,2025-03-09
CUST12161,Wadi Manullang,29,Programmer,15.75,0.48,0.01,1,2025-01-03
CUST12162,Dina Kuswandari,56,Pengusaha,19.79,0.15,0.59,0,2025-07-29
CUST12163,Sabrina Agustina,20,Blogger,2.2,0.59,0.28,0,2025-07-15
CUST12164,Putri Pradana,22,Guru,7.25,0.53,0.88,0,2025-09-28
CUST12165,Kani Narpati,34,Perawat,6.92,0.34,0.6,0,2024-12-07
CUST12166,Perkasa Rahmawati,34,PNS,4.14,0.91,0.9,1,2025-08-02
CUST12167,"drg. Calista Hutagalung, M.Kom.",48,Wiraswasta,3.28,0.5,0.16,0,2025-05-22
CUST12168,"Kania Wasita, S.Psi",20,Guru,8.71,0.58,0.43,0,2025-06-03
CUST12169,Amelia Mandala,35,Arsitek,18.78,0.49,0.92,1,2025-01-21
CUST12170,Eja Saefullah,30,Peneliti,5.54,0.33,0.88,0,2025-04-15
